t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw,eso_x,eso_y,eso_z,eso_vx,eso_vy,eso_vz,eso_roll,eso_pitch,eso_yaw,dist_x,dist_y,dist_z,imu_roll,imu_pitch,m1,m2,m3,m4,pid1,pid2,pid3,pid4,eso1,eso2,eso3,eso4
7.816,HOVER,0.0000,-0.0000,0.5030,0.0000,0.0000,0.5000,0.0030,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0160,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0155,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.824,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0160,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.832,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0160,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.840,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.848,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.856,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.864,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.872,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.880,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.888,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0151,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.896,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0159,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0151,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.904,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0158,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.912,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0158,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.920,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5026,-0.0000,0.0000,-0.0158,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.928,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0158,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0149,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.936,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0158,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0149,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.944,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0158,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0148,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.952,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0158,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0148,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.960,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0157,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0148,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.968,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0157,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0147,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.976,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0157,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0147,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.984,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0157,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0146,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
7.992,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0157,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0146,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.000,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0157,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0146,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.008,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0156,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0145,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.016,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0156,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0145,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.024,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0156,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0144,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.032,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0156,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0144,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.040,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0156,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0144,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.048,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0156,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0143,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.056,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0155,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0143,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.064,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0155,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0142,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.072,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0155,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0142,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.080,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0155,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0142,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.088,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0155,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0141,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.096,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0155,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0141,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.104,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0140,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.112,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0140,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.120,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0140,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.128,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0139,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.136,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0154,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0139,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.144,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0138,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.152,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0138,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.160,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0138,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.168,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0137,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.176,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0137,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.184,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0153,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0137,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.192,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0136,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.200,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0136,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.208,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0135,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.216,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0135,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.224,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0152,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0135,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.232,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0151,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0134,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.240,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0151,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0134,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.248,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0151,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0133,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.256,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0151,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0133,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.264,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0133,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.272,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0132,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.280,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0132,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.288,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0132,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.296,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0150,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0131,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.304,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0149,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0131,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.312,HOVER,0.0000,-0.0000,0.5029,0.0000,0.0000,0.5000,0.0029,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0149,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0130,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.320,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0149,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0130,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.328,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0149,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0130,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.336,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0149,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0129,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.344,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0148,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0129,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.352,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0148,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0128,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.360,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0148,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0128,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.368,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0148,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0128,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.376,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0147,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0127,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.384,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0147,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0127,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.392,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0147,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0127,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.400,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0147,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0126,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.408,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0146,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0126,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.416,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0146,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0125,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
8.424,HOVER,0.0000,-0.0000,0.5028,0.0000,0.0000,0.5000,0.0028,-0.0000,0.0000,-0.0000,0.5025,-0.0000,0.0000,-0.0146,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0125,-0.0000,-0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
